Order_ID,Order_Date,Shipment_Date,Delivery_Date,Customer_ID,Customer_Region,Customer_Country,Product_ID,Product_Name,Product_Category,Supplier_ID,Supplier_Name,Supplier_Region,Warehouse_ID,Warehouse_Location,Transportation_Mode,Order_Quantity,Unit_Price,Total_Cost,Shipping_Cost,Delivery_Time_Days,Inventory_Level,Order_Status,Profit
107311,2024-06-14,2024-06-18,2024-06-28,C9451,Europe,Germany,P47834,Sportswearet,Apparel,S703,Orionupplies,Middleast,WH9,Johannesburg,Air,35,4.13,194.55,4.27,10,1237,Delivered,208.73
107312,2024-01-18,2024-01-23,2024-01-30,C8469,Northmerica,Canada,P86297,Shampooack,FMCG,S676,Summitupplyo,Africa,WH3,Dubai,Road,107,0.05,215.35,0.43,7,3142,Delivered,535.11
107313,2025-09-22,2025-09-22,2025-09-28,C2594,Europe,Italy,P73829,Firstidit,Healthcare,S368,Evergreenartners,Africa,WH5,Frankfurt,Road,429,4.31,9008.99,6.93,6,861,Delivered,2093.78
107314,2025-01-17,2025-01-20,2025-01-30,C8494,Northmerica,Unitedtates,P56340,Powerank,Electronics,S787,Zenithrocurement,Europe,WH2,Lahore,Road,146,49.81,5672.26,5.2,10,3841,Delivered,12224.43
107315,2025-06-21,2025-06-24,2025-06-27,C8878,Europe,France,P86416,Wirelessarbuds,Electronics,S739,Novandustrial,Asia,WH4,Istanbul,Air,460,72.64,71414.4,8.13,3,1323,Delivered,23948.95
107316,2025-10-29,2025-10-31,2025-11-02,C3982,Northmerica,Unitedtates,P72819,Powerank,Electronics,S855,Summitupplyo,Europe,WH1,Karachi,Air,258,60.09,2903.22,9.6,2,1464,Delivered,15656.44
107317,2024-02-16,2024-02-20,2024-10-03,C3356,Middleast,Saudirabia,P64144,Denimeans,Apparel,S378,Vertexanufacturing,Africa,WH9,Johannesburg,Sea,436,2.65,7315.4,5.21,19,752,Delivered,4107.83
107318,2025-01-27,2025-01-30,2025-01-31,C9651,Middleast,Qatar,P11202,Smartatch,Electronics,S688,Novandustrial,Northmerica,WH9,Johannesburg,Air,189,60.81,9293.09,8.56,1,4675,Delivered,12718.9
107319,2024-09-02,2024-12-02,2024-12-15,C3949,Northmerica,Mexico,P57856,Flooramp,Furniture,S593,Summitupplyo,Africa,WH1,Karachi,Rail,387,26.62,9001.94,4.49,13,2106,Inransit,8287.77
107320,2025-12-02,2025-12-02,2025-12-10,C8628,Europe,Netherlands,P63137,Wirelessarbuds,Electronics,S104,Crescentogistics,Northmerica,WH1,Karachi,Rail,231,22.84,1476.04,2.54,8,486,Delivered,11284.36
107321,2024-06-15,2024-06-15,2024-07-03,C9497,Europe,Spain,P40849,Smartatch,Electronics,S112,Novandustrial,Northmerica,WH6,Amsterdam,Rail,45,13.51,8607.95,6.76,18,2330,Delivered,3669.3
107322,2025-03-04,2025-08-04,2025-08-19,C3266,Africa,Nigeria,P83447,Officehair,Furniture,S731,BlueRiverrading,Asia,WH7,Toronto,Sea,385,42.89,5012.65,0.11,15,856,Delivered,8822.24
107323,2024-12-24,2024-12-24,2024-12-25,C5567,Northmerica,Mexico,P22383,Flooramp,Furniture,S260,Crescentogistics,Middleast,WH7,Toronto,Air,392,15.92,4640.64,9.55,1,1874,Delivered,14190.66
107324,2024-05-08,2024-10-08,2024-10-30,C3427,Middleast,Qatar,P34974,Router,Electronics,S812,Atlasourcing,Africa,WH5,Frankfurt,Sea,317,50.07,9272.19,0.74,22,3066,Cancelled,-929.14
107325,2024-11-21,2024-11-25,2024-11-29,C7238,Europe,Germany,P41533,Bottledaterase,FMCG,S440,Crescentogistics,Asia,WH6,Amsterdam,Air,91,0.93,724.63,0.72,4,2710,Delivered,855.65
107326,2025-02-23,2025-02-25,2025-03-17,C5777,Asia,Indonesia,P17973,Socksack,Apparel,S220,Novandustrial,Middleast,WH9,Johannesburg,Sea,23,9.85,16.55,4.81,20,206,Delivered,82.86
107327,2024-12-01,2024-12-01,2024-12-10,C2476,Northmerica,Mexico,P65004,Denimeans,Apparel,S281,Zenithrocurement,Middleast,WH3,Dubai,Rail,53,2.0,166.0,6.21,9,1364,Delivered,123.06
107328,2024-11-15,2024-11-18,2024-12-02,C6160,Europe,Italy,P94486,Thirtundle,Apparel,S942,Orionupplies,Africa,WH3,Dubai,Rail,319,17.34,7431.46,0.17,14,803,Delivered,6850.83
107329,2024-05-02,2024-07-02,2024-07-09,C2375,Africa,Nigeria,P57988,Powerank,Electronics,S310,Atlasourcing,Europe,WH8,Chicago,Air,53,30.86,935.58,9.29,7,177,Delivered,1351.98
107330,2025-11-12,2025-12-15,2025-12-25,C2667,Asia,Malaysia,P22571,Bottledaterase,FMCG,S179,Crescentogistics,Europe,WH3,Dubai,Road,401,7.49,9043.49,1.02,10,852,Delivered,3242.49
107331,2025-03-03,2025-07-03,2025-11-03,C8283,Asia,China,P68964,Sportswearet,Apparel,S501,Orionupplies,Africa,WH1,Karachi,Road,259,19.97,1072.23,6.36,4,717,Delivered,4475.44
107332,2025-10-27,2025-10-29,2025-11-02,C1312,Middleast,Qatar,P45545,Thirtundle,Apparel,S630,BlueRiverrading,Middleast,WH4,Istanbul,Road,116,1.71,518.36,9.91,4,3476,Delivered,414.48
107333,2025-11-29,2025-11-29,2025-11-30,C5021,Asia,Malaysia,P50053,Faceaskox,Healthcare,S181,Crescentogistics,Middleast,WH3,Dubai,Air,113,3.83,212.79,4.95,1,413,Delivered,1214.57
107334,2025-05-17,2025-05-20,2025-06-01,C8944,Northmerica,Unitedtates,P22399,Vitaminack,Healthcare,S496,Novandustrial,Asia,WH0,Cairo,Road,140,2.04,85.6,7.25,12,655,Delayed,2170.93
107335,2024-05-26,2024-05-29,2024-06-01,C3343,Europe,Germany,P22222,Storageabinet,Furniture,S286,Orionupplies,Europe,WH1,Karachi,Air,126,75.46,2107.96,8.98,3,345,Delivered,5623.4
107336,2024-10-05,2024-11-05,2024-11-08,C1235,Asia,China,P31447,Socksack,Apparel,S445,Pioneeristribution,Europe,WH1,Karachi,Road,441,0.29,6587.89,8.86,3,3058,Delivered,3860.25
107337,2024-03-01,2024-06-01,2024-06-16,C6040,Asia,Bangladesh,P99811,Thermometer,Healthcare,S681,Orionupplies,Northmerica,WH7,Toronto,Rail,264,3.52,9409.28,5.94,15,1702,Delivered,3681.27
107338,2025-03-29,2025-03-29,2025-04-04,C1361,Asia,Pakistan,P43136,Firstidit,Healthcare,S163,Atlasourcing,Africa,WH4,Istanbul,Road,27,3.11,243.97,1.92,3,552,Delivered,551.43
107339,2025-06-17,2025-06-17,2025-06-27,C1068,Asia,Indonesia,P79494,Shampooack,FMCG,S773,Pioneeristribution,Middleast,WH1,Karachi,Road,102,8.86,923.72,5.14,10,1748,Delivered,344.81
107340,2025-11-01,2025-11-01,2025-11-07,C5256,Middleast,Saudirabia,P13031,Faceaskox,Healthcare,S168,Orionupplies,Asia,WH1,Karachi,Road,320,1.07,742.4,0.49,6,620,Delivered,1590.8
107341,2024-02-01,2024-07-01,2024-07-25,C4482,Northmerica,Canada,P37792,Thermometer,Healthcare,S415,Atlasourcing,Middleast,WH5,Frankfurt,Sea,276,7.6,617.6,6.75,24,2645,Delayed,1251.2
107342,2025-01-10,2025-04-10,2025-12-10,C4829,Northmerica,Unitedtates,P70028,Bookshelf,Furniture,S777,Crescentogistics,Asia,WH7,Toronto,Road,424,49.8,48315.2,4.28,8,703,Delivered,12685.0
107343,2024-09-10,2024-09-10,2024-10-14,C3940,Africa,Nigeria,P88796,Flooramp,Furniture,S115,Crescentogistics,Asia,WH1,Karachi,Air,168,87.47,1494.96,1.37,5,4980,Delivered,8104.47
107344,2025-12-21,2025-12-25,2025-12-26,C6459,Northmerica,Unitedtates,P80555,Storageabinet,Furniture,S619,Zenithrocurement,Europe,WH4,Istanbul,Air,21,75.73,690.33,3.14,1,3870,Inransit,509.78
107345,2025-06-07,2025-10-07,2025-11-07,C1551,Northmerica,Mexico,P66383,Hoodie,Apparel,S407,Evergreenartners,Middleast,WH4,Istanbul,Air,178,19.97,1354.66,7.51,1,2983,Inransit,4991.03
107346,2024-10-12,2024-12-12,2024-12-16,C6270,Europe,Netherlands,P94744,Thirtundle,Apparel,S396,Atlasourcing,Northmerica,WH1,Karachi,Air,189,9.63,380.07,4.33,4,561,Delivered,623.33
107347,2024-07-18,2024-07-19,2024-07-26,C2486,Europe,France,P67699,Wirelessarbuds,Electronics,S941,Novandustrial,Africa,WH3,Dubai,Road,268,5.92,1986.56,8.52,7,963,Delivered,11382.83
107348,2025-04-30,2025-04-30,2025-11-05,C4134,Africa,Nigeria,P40649,Storageabinet,Furniture,S721,Orionupplies,Asia,WH9,Johannesburg,Rail,291,5.18,1877.38,7.44,8,3399,Delivered,3511.24
107349,2025-12-04,2025-12-04,2025-12-13,C1551,Africa,Southfrica,P26217,Handanitizerase,Healthcare,S670,BlueRiverrading,Africa,WH5,Frankfurt,Road,345,9.37,7382.65,9.77,9,1371,Delivered,4416.88
107350,2024-12-19,2024-12-23,2025-06-01,C7031,Europe,Netherlands,P30959,Thirtundle,Apparel,S872,Novandustrial,Asia,WH3,Dubai,Rail,239,2.7,4985.3,0.39,14,127,Delivered,2146.46
107351,2025-08-19,2025-08-22,2025-09-01,C1046,Africa,Egypt,P10182,Faceaskox,Healthcare,S253,Novandustrial,Middleast,WH4,Istanbul,Rail,187,7.88,823.56,2.4,10,2507,Inransit,1921.37
107352,2024-11-07,2024-11-07,2024-11-10,C4214,Asia,China,P28595,Sportswearet,Apparel,S194,Vertexanufacturing,Africa,WH4,Istanbul,Road,224,7.45,1828.8,1.65,3,348,Delivered,3297.85
107353,2025-11-03,2025-12-03,2025-12-09,C5287,Asia,Vietnam,P98534,Storageabinet,Furniture,S684,Orionupplies,Africa,WH8,Chicago,Road,459,49.8,60558.2,0.31,6,1565,Delivered,10224.08
107354,2024-05-30,2024-05-30,2024-06-02,C5779,Asia,China,P53643,Firstidit,Healthcare,S634,Novandustrial,Africa,WH6,Amsterdam,Road,55,1.91,505.05,2.54,3,3122,Delivered,677.55
107355,2025-07-18,2025-07-23,2025-07-31,C1323,Northmerica,Canada,P69419,Wirelessarbuds,Electronics,S566,Vertexanufacturing,Asia,WH6,Amsterdam,Road,431,68.74,15826.94,2.81,8,2907,Delivered,18423.69
107356,2025-05-18,2025-05-18,2025-07-06,C9113,Africa,Egypt,P52956,Hoodie,Apparel,S334,Crescentogistics,Africa,WH7,Toronto,Sea,345,4.4,5668.0,3.53,20,1860,Inransit,4964.08
107357,2025-08-21,2025-08-23,2025-08-28,C6177,Asia,India,P92837,Powerank,Electronics,S971,Pioneeristribution,Northmerica,WH8,Chicago,Rail,286,32.53,7903.58,3.3,5,1320,Delivered,5654.72
107358,2024-06-23,2024-06-28,2024-07-14,C2750,Northmerica,Unitedtates,P45826,Handanitizerase,Healthcare,S216,Evergreenartners,Asia,WH5,Frankfurt,Sea,217,0.67,3165.39,0.98,16,3659,Delivered,2791.87
107359,2025-08-23,2025-08-27,2025-08-29,C3492,Africa,Morocco,P17149,Officehair,Furniture,S794,Zenithrocurement,Europe,WH6,Amsterdam,Air,304,52.63,6799.52,8.04,2,1180,Delivered,13655.93
107360,2024-10-24,2024-10-29,2024-11-10,C5319,Middleast,Saudirabia,P17446,Socksack,Apparel,S220,BlueRiverrading,Europe,WH1,Karachi,Rail,436,3.65,311.4,2.67,12,1931,Delivered,2437.93
107361,2025-09-21,2025-09-21,2025-09-27,C7405,Middleast,Turkey,P60845,Bluetoothpeaker,Electronics,S627,Novandustrial,Northmerica,WH5,Frankfurt,Road,89,91.92,5980.88,4.4,6,1511,Delivered,6614.95
107362,2024-04-15,2024-04-15,2024-04-30,C6333,Middleast,Oman,P28469,Storageabinet,Furniture,S350,Zenithrocurement,Northmerica,WH1,Karachi,Sea,42,22.36,339.12,2.95,15,1717,Delivered,2069.48
107363,2024-10-21,2024-10-25,2024-10-30,C1311,Asia,Malaysia,P49173,Bottledaterase,FMCG,S725,Zenithrocurement,Middleast,WH6,Amsterdam,Road,116,7.95,242.2,9.54,5,279,Inransit,925.81
107364,2025-12-17,2025-12-20,2025-12-25,C1259,Middleast,Oman,P31576,Router,Electronics,S877,Summitupplyo,Africa,WH9,Johannesburg,Road,434,9.65,3248.1,3.73,5,1324,Delivered,5603.39
107365,2025-03-09,2025-06-09,2025-12-09,C9359,Asia,Pakistan,P33558,Denimeans,Apparel,S427,Orionupplies,Europe,WH0,Cairo,Road,104,5.4,681.6,1.88,6,1178,Delivered,205.16
107366,2025-12-07,2025-12-07,2025-12-11,C6994,Europe,Italy,P31201,Firstidit,Healthcare,S928,Novandustrial,Europe,WH2,Lahore,Rail,334,5.01,13.34,6.54,4,1298,Delivered,746.17
107367,2025-04-24,2025-04-26,2025-04-28,C9019,Asia,Vietnam,P40567,Bookshelf,Furniture,S626,Atlasourcing,Middleast,WH2,Lahore,Air,198,41.04,7725.92,5.34,2,323,Delivered,2396.65
107368,2025-10-11,2025-11-15,2025-11-24,C4821,Middleast,Oman,P86792,Router,Electronics,S318,Summitupplyo,Europe,WH9,Johannesburg,Road,323,84.06,24051.38,2.73,9,751,Delivered,14538.96
107369,2025-12-22,2025-12-22,2025-12-29,C7275,Northmerica,Mexico,P83695,Sportswearet,Apparel,S257,Crescentogistics,Asia,WH8,Chicago,Road,276,5.86,6457.36,3.52,7,2851,Delivered,3838.96
107370,2024-04-02,2024-07-02,2024-07-11,C9298,Northmerica,Canada,P50754,Socksack,Apparel,S565,BlueRiverrading,Europe,WH5,Frankfurt,Road,497,4.49,2171.53,3.36,9,894,Delivered,3174.91
107371,2025-08-16,2025-08-16,2025-08-26,C3861,Europe,France,P60030,Powerank,Electronics,S379,Vertexanufacturing,Europe,WH9,Johannesburg,Rail,128,23.89,1457.92,8.27,10,1718,Delivered,2110.35
107372,2024-03-15,2024-03-18,2024-03-24,C6400,Northmerica,Canada,P20851,Smartatch,Electronics,S233,Pioneeristribution,Northmerica,WH1,Karachi,Rail,473,78.03,31508.19,2.36,6,153,Delivered,17728.92
107373,2024-05-08,2024-07-08,2024-08-08,C2449,Europe,Sweden,P54831,Flooramp,Furniture,S446,Novandustrial,Europe,WH1,Karachi,Air,414,96.5,1351.0,4.48,1,905,Delivered,1971.73
107374,2024-02-03,2024-05-03,2024-11-03,C5988,Northmerica,Unitedtates,P28004,Vitaminack,Healthcare,S257,Orionupplies,Middleast,WH8,Chicago,Air,472,8.92,7810.24,1.39,6,2126,Delivered,5683.18
107375,2025-11-06,2025-11-06,2025-11-10,C2451,Middleast,Turkey,P30422,Studyable,Furniture,S293,Atlasourcing,Africa,WH2,Lahore,Rail,314,73.35,5831.9,0.66,4,693,Delivered,8324.59
107376,2024-07-22,2024-07-26,2024-07-31,C9161,Europe,Poland,P34680,Officehair,Furniture,S750,Novandustrial,Africa,WH0,Cairo,Road,354,96.3,9490.2,1.79,5,670,Delivered,9135.45
107377,2024-11-13,2024-11-18,2024-12-04,C1976,Middleast,Saudirabia,P29391,Wirelessarbuds,Electronics,S823,Zenithrocurement,Asia,WH1,Karachi,Sea,193,84.87,5679.91,0.43,16,784,Delivered,7086.38
107378,2025-01-14,2025-01-19,2025-06-02,C1106,Asia,Bangladesh,P25384,Powerank,Electronics,S530,Zenithrocurement,Asia,WH4,Istanbul,Sea,444,51.88,56234.72,3.38,18,1345,Delivered,18067.14
107379,2025-07-19,2025-07-21,2025-07-28,C1606,Northmerica,Mexico,P88824,Snackarton,FMCG,S481,Zenithrocurement,Northmerica,WH3,Dubai,Rail,326,0.4,760.4,7.73,7,2310,Delivered,238.59
107380,2024-07-18,2024-07-18,2024-07-24,C5835,Asia,Vietnam,P28031,Faceaskox,Healthcare,S234,Zenithrocurement,Europe,WH0,Cairo,Road,399,5.25,8054.75,8.81,6,4031,Delivered,3156.17
107381,2025-12-16,2025-12-21,2026-01-01,C4397,Europe,France,P56445,Handanitizerase,Healthcare,S320,Novandustrial,Middleast,WH6,Amsterdam,Rail,12,3.66,3.92,0.82,11,321,Delivered,167.12
107382,2024-06-22,2024-06-22,2024-06-25,C2268,Middleast,Saudirabia,P19071,Powerank,Electronics,S887,Zenithrocurement,Africa,WH3,Dubai,Road,370,3.32,12228.4,9.14,3,3916,Delivered,21230.58
107383,2025-03-31,2025-03-31,2025-07-04,C3978,Africa,Southfrica,P79643,Snackarton,FMCG,S879,Pioneeristribution,Northmerica,WH2,Lahore,Road,371,9.46,929.66,1.53,4,1188,Delivered,760.3
107384,2025-10-21,2025-10-23,2025-11-08,C9568,Middleast,Unitedrabmirates,P19115,Bluetoothpeaker,Electronics,S231,BlueRiverrading,Asia,WH7,Toronto,Sea,485,19.52,6467.2,0.42,16,2803,Delivered,13612.73
107385,2024-03-25,2024-03-26,2024-04-14,C4538,Asia,Bangladesh,P45489,Vitaminack,Healthcare,S300,Zenithrocurement,Northmerica,WH7,Toronto,Rail,101,0.02,10.02,8.49,19,3266,Delivered,57.3
107386,2024-05-09,2024-07-09,2024-08-09,C1567,Asia,Pakistan,P61833,Studyable,Furniture,S399,Zenithrocurement,Middleast,WH6,Amsterdam,Air,288,85.48,3418.24,2.7,1,1197,Delivered,6099.26
107387,2025-07-23,2025-07-24,2025-08-14,C1854,Middleast,Saudirabia,P10510,Snackarton,FMCG,S441,Pioneeristribution,Africa,WH4,Istanbul,Sea,204,4.46,949.84,4.67,21,308,Delivered,729.77
107388,2025-06-24,2025-06-29,2025-07-02,C2064,Northmerica,Canada,P62074,Firstidit,Healthcare,S191,Pioneeristribution,Northmerica,WH9,Johannesburg,Air,162,1.79,769.98,3.76,3,1675,Delivered,1341.81
107389,2025-06-13,2025-06-18,2025-06-25,C3901,Middleast,Saudirabia,P46326,Powerank,Electronics,S425,Crescentogistics,Northmerica,WH3,Dubai,Road,75,12.22,5916.5,1.5,7,1807,Delivered,1393.73
107390,2025-04-13,2025-04-15,2025-10-05,C5123,Northmerica,Canada,P23209,Powerank,Electronics,S732,Novandustrial,Asia,WH2,Lahore,Sea,280,0.49,6937.2,0.38,25,1030,Delivered,3526.51
107391,2024-09-07,2024-09-07,2024-09-08,C9210,Northmerica,Canada,P90412,Thirtundle,Apparel,S959,Vertexanufacturing,Middleast,WH7,Toronto,Air,22,3.15,169.3,0.74,1,808,Delivered,204.47
107392,2025-02-11,2025-05-11,2025-11-26,C3583,Northmerica,Canada,P65298,Vitaminack,Healthcare,S701,BlueRiverrading,Europe,WH9,Johannesburg,Sea,463,2.08,8003.04,2.78,21,2746,Delivered,2270.62
107393,2025-09-13,2025-09-16,2025-10-05,C2483,Africa,Morocco,P36898,Faceaskox,Healthcare,S224,Evergreenartners,Middleast,WH6,Amsterdam,Sea,389,5.34,3747.26,4.67,19,1700,Delivered,1711.69
107394,2025-06-28,2025-06-29,2025-07-02,C6507,Middleast,Unitedrabmirates,P36793,Storageabinet,Furniture,S563,Crescentogistics,Northmerica,WH5,Frankfurt,Air,434,69.46,3545.64,9.91,3,3527,Delivered,10194.69
107395,2025-06-03,2025-09-03,2025-09-13,C5875,Middleast,Oman,P36849,Hoodie,Apparel,S420,Vertexanufacturing,Africa,WH5,Frankfurt,Road,398,3.26,9157.48,2.81,10,1038,Delivered,3942.96
107396,2025-07-04,2025-09-04,2025-12-04,C4203,Europe,Netherlands,P20284,Shampooack,FMCG,S486,BlueRiverrading,Middleast,WH1,Karachi,Air,176,4.05,232.8,2.28,3,3522,Delivered,671.13
107397,2024-05-17,2024-05-18,2024-05-26,C6048,Asia,Pakistan,P53373,Bookshelf,Furniture,S432,BlueRiverrading,Northmerica,WH4,Istanbul,Road,385,32.24,9412.4,4.75,8,2226,Inransit,16805.24
107398,2024-04-23,2024-04-28,2024-07-05,C8590,Africa,Southfrica,P17268,Smartatch,Electronics,S266,BlueRiverrading,Europe,WH5,Frankfurt,Rail,87,25.16,888.92,7.13,9,959,Delivered,1172.28
107399,2024-02-05,2024-03-05,2024-07-05,C8298,Europe,Sweden,P40027,Flooramp,Furniture,S585,Atlasourcing,Europe,WH3,Dubai,Air,140,2.84,997.6,5.81,4,3358,Delivered,552.35
107400,2024-10-12,2024-12-15,2024-12-20,C5010,Europe,Sweden,P75117,Bookshelf,Furniture,S234,Zenithrocurement,Middleast,WH1,Karachi,Rail,294,49.8,2841.2,8.36,5,3826,Delivered,8531.8
107401,2025-10-05,2025-12-05,2025-12-15,C9440,Europe,Germany,P51188,Faceaskox,Healthcare,S710,Atlasourcing,Africa,WH2,Lahore,Road,344,9.77,880.88,6.57,10,889,Delivered,5094.6
107402,2024-08-18,2024-08-22,2024-08-28,C8794,Northmerica,Mexico,P89594,Bottledaterase,FMCG,S819,Zenithrocurement,Africa,WH5,Frankfurt,Air,110,4.1,751.0,8.64,6,4121,Delayed,589.6
107403,2025-12-03,2025-12-03,2025-12-16,C5802,Europe,Germany,P49590,Detergentag,FMCG,S380,Zenithrocurement,Africa,WH6,Amsterdam,Sea,143,1.73,537.39,0.86,13,284,Delivered,660.96
107404,2025-05-15,2025-05-19,2025-05-27,C4589,Asia,Indonesia,P88659,Hoodie,Apparel,S963,Novandustrial,Africa,WH6,Amsterdam,Air,25,3.6,340.0,5.11,8,3693,Delivered,86.25
107405,2024-10-18,2024-10-20,2024-10-28,C2560,Asia,China,P64067,Studyable,Furniture,S766,BlueRiverrading,Europe,WH5,Frankfurt,Road,277,87.89,2045.53,3.15,8,2328,Delayed,2047.53
107406,2025-04-28,2025-04-28,2025-12-05,C6717,Africa,Kenya,P91573,Officehair,Furniture,S629,Crescentogistics,Europe,WH8,Chicago,Rail,271,15.13,8300.23,2.38,10,3870,Inransit,9063.56
107407,2024-06-05,2024-08-05,2024-08-19,C9213,Asia,Vietnam,P11834,Flooramp,Furniture,S200,Crescentogistics,Asia,WH1,Karachi,Rail,372,51.86,3691.92,5.44,14,2930,Delivered,12196.49
107408,2024-01-19,2024-01-23,2024-01-25,C2133,Middleast,Unitedrabmirates,P11133,Hoodie,Apparel,S868,Summitupplyo,Asia,WH2,Lahore,Air,96,7.61,570.56,7.51,2,1503,Delivered,1063.65
107409,2025-11-26,2025-11-26,2025-12-13,C5252,Europe,Sweden,P67053,Flooramp,Furniture,S300,Evergreenartners,Middleast,WH0,Cairo,Sea,305,49.8,6689.0,0.25,17,1290,Inransit,14410.46
107410,2024-04-26,2024-04-30,2024-06-05,C3334,Europe,Poland,P32503,Faceaskox,Healthcare,S918,Zenithrocurement,Asia,WH6,Amsterdam,Road,310,0.02,486.2,5.72,6,877,Delivered,258.89
107411,2024-05-17,2024-05-21,2024-05-28,C4384,Northmerica,Canada,P11988,Bottledaterase,FMCG,S525,Zenithrocurement,Middleast,WH4,Istanbul,Rail,300,8.35,505.0,7.61,7,1430,Inransit,947.21
107412,2024-04-19,2024-04-23,2024-10-05,C7868,Europe,France,P55558,Firstidit,Healthcare,S192,Orionupplies,Northmerica,WH4,Istanbul,Rail,478,7.77,8054.06,3.3,17,3077,Delivered,3262.93
107413,2025-03-07,2025-06-07,2025-07-16,C1909,Africa,Kenya,P19288,Studyable,Furniture,S582,BlueRiverrading,Africa,WH7,Toronto,Rail,434,55.15,10735.1,2.84,10,2958,Delivered,16285.66
107414,2024-05-05,2024-07-05,2024-07-14,C2069,Africa,Southfrica,P22731,Detergentag,FMCG,S886,Novandustrial,Northmerica,WH1,Karachi,Rail,172,3.42,748.24,7.02,9,1867,Delivered,616.2
107415,2024-08-07,2024-11-07,2024-11-25,C3025,Africa,Egypt,P98774,Shampooack,FMCG,S851,Orionupplies,Middleast,WH0,Cairo,Rail,465,7.35,2717.75,3.69,18,1668,Delivered,3180.53
107416,2024-08-12,2024-08-12,2024-12-28,C2372,Europe,Italy,P73499,Studyable,Furniture,S146,Atlasourcing,Africa,WH6,Amsterdam,Sea,398,18.92,7130.16,0.69,20,1310,Delayed,10521.82
107417,2025-03-28,2025-03-28,2025-04-02,C4761,Northmerica,Unitedtates,P54822,Toothpasteox,FMCG,S881,Vertexanufacturing,Europe,WH8,Chicago,Road,369,9.56,8287.64,7.22,5,2692,Delivered,472.24
107418,2025-02-27,2025-02-27,2025-06-03,C9721,Asia,China,P47635,Wirelessarbuds,Electronics,S122,Zenithrocurement,Middleast,WH4,Istanbul,Air,89,49.81,33.09,6.43,5,3033,Delivered,5519.02
107419,2024-01-28,2024-01-28,2024-02-14,C8139,Northmerica,Mexico,P48954,Toothpasteox,FMCG,S993,Summitupplyo,Northmerica,WH7,Toronto,Rail,498,0.4,689.2,1.8,17,3071,Delivered,425.66
107420,2025-02-10,2025-06-10,2025-10-10,C5855,Europe,France,P52178,Handanitizerase,Healthcare,S877,Summitupplyo,Africa,WH5,Frankfurt,Rail,420,9.45,769.0,1.72,4,4196,Delivered,960.04
107421,2025-03-23,2025-03-26,2025-11-04,C8220,Africa,Egypt,P18760,Bluetoothpeaker,Electronics,S832,Summitupplyo,Africa,WH6,Amsterdam,Sea,275,15.71,1820.25,7.13,16,1882,Delivered,5951.62
107422,2025-06-17,2025-06-22,2025-12-07,C7350,Middleast,Turkey,P26293,Wirelessarbuds,Electronics,S280,Pioneeristribution,Europe,WH2,Lahore,Sea,137,69.19,3179.03,0.0,20,844,Delivered,4479.6
107423,2024-01-29,2024-01-31,2024-02-16,C8908,Asia,Indonesia,P94268,Detergentag,FMCG,S886,BlueRiverrading,Middleast,WH3,Dubai,Rail,403,3.28,351.84,2.06,16,3614,Delivered,1574.38
107424,2024-02-09,2024-03-09,2024-09-26,C7383,Europe,France,P20876,Officehair,Furniture,S852,Orionupplies,Asia,WH0,Cairo,Sea,28,28.96,410.88,3.4,23,719,Delivered,582.18
107425,2025-12-17,2025-12-18,2026-07-01,C7947,Northmerica,Canada,P59800,Powerank,Electronics,S360,Evergreenartners,Africa,WH8,Chicago,Sea,295,40.82,1041.9,5.9,20,54,Delivered,13862.6
107426,2025-08-08,2025-08-13,2025-08-22,C2707,Middleast,Oman,P69272,Toothpasteox,FMCG,S166,Novandustrial,Northmerica,WH4,Istanbul,Road,354,0.4,4301.6,6.39,9,1564,Inransit,2387.49
107427,2024-02-08,2024-03-08,2024-08-08,C7545,Europe,France,P37009,Storageabinet,Furniture,S256,Evergreenartners,Europe,WH5,Frankfurt,Road,45,98.3,923.5,3.61,5,1546,Inransit,1068.92
107428,2025-03-14,2025-03-14,2025-03-30,C8505,Asia,Malaysia,P13965,Router,Electronics,S867,Vertexanufacturing,Middleast,WH6,Amsterdam,Sea,27,30.02,210.54,3.89,16,949,Delivered,906.71
107429,2025-12-14,2025-12-15,2025-12-25,C2245,Africa,Kenya,P85345,Router,Electronics,S722,Orionupplies,Asia,WH4,Istanbul,Rail,439,9.84,9439.76,1.47,10,3802,Delivered,6817.23
107430,2025-03-14,2025-03-16,2025-03-21,C9248,Africa,Southfrica,P82529,Studyable,Furniture,S351,Novandustrial,Africa,WH5,Frankfurt,Road,29,32.22,634.38,2.55,5,249,Delivered,1604.63
107431,2024-07-21,2024-07-24,2024-07-29,C6476,Middleast,Turkey,P27982,Bottledaterase,FMCG,S312,Zenithrocurement,Africa,WH1,Karachi,Road,168,7.17,564.56,1.5,5,754,Delivered,1275.37
107432,2025-07-04,2025-12-04,2025-12-07,C9488,Northmerica,Unitedtates,P15656,Studyable,Furniture,S700,BlueRiverrading,Middleast,WH3,Dubai,Air,379,49.8,32574.2,1.89,3,2372,Delivered,23407.28
107433,2024-07-08,2024-10-08,2024-12-08,C4182,Africa,Nigeria,P37027,Handanitizerase,Healthcare,S945,Zenithrocurement,Asia,WH7,Toronto,Air,413,5.09,1012.17,0.21,2,1841,Delivered,3338.58
107434,2024-04-07,2024-04-07,2024-07-20,C1283,Europe,Netherlands,P99603,Wirelessarbuds,Electronics,S554,Vertexanufacturing,Middleast,WH4,Istanbul,Sea,76,90.78,2099.28,2.58,16,747,Delivered,3839.72
